"Time","Vd"
0,-8.66025403846568
0.0012500000000002,-9.91444861390035
0.00250000000000039,-9.65925826256887
0.00375000000000059,-7.93353340215516
0.00500000000000078,-4.9999999989205
0.00625000000000098,-1.30526192096427
0.00750000000000117,2.58819045223003
0.00875000000000137,6.08761429107711
0.0100000000000016,8.66025403846846
0.0112500000000018,9.91444861390107
0.012500000000002,9.65925826256742
0.0137500000000021,7.93353340215177
0.0150000000000023,4.99999999891567
0.0162500000000025,1.30526192095874
0.0175000000000027,-2.58819045223323
0.0187500000000029,-6.08761429107973
0.0200000000000031,-8.66025403847012
0.0212500000000033,-9.9144486139018
0.0225000000000035,-9.65925826256598
0.0237500000000037,-7.93353340214837
0.0250000000000039,-4.99999999891281
0.0262500000000041,-1.30526192095546
0.0275000000000043,2.58819045223861
0.0287500000000045,6.08761429108415
0.0300000000000047,8.6602540384729
0.0312500000000049,9.91444861390253
0.0325000000000051,9.65925826256454
0.0337500000000053,7.93353340214498
0.0350000000000055,4.99999999890798
0.0362500000000057,1.30526192095219
0.0375000000000059,-2.588190452244
0.0387500000000061,-6.08761429108857
0.0400000000000063,-8.66025403847569
0.0412500000000064,-9.91444861390296
0.0425000000000066,-9.65925826256368
0.0437500000000068,-7.93353340214297
0.045000000000007,-4.99999999890512
0.0462500000000072,-1.30526192094666
0.0475000000000074,2.58819045224938
0.0487500000000076,6.087614291093
0.0500000000000078,8.66025403847848
0.051250000000008,9.91444861390369
0.0525000000000082,9.65925826256224
0.0537500000000084,7.93353340213957
0.0550000000000086,4.99999999890029
0.0562500000000088,1.30526192094113
0.057500000000009,-2.58819045225257
0.0587500000000092,-6.08761429109742
0.0600000000000094,-8.66025403848127
0.0612500000000096,-9.91444861390412
0.0625000000000098,-9.65925826256138
0.06375000000001,-7.93353340213618
0.0650000000000102,-4.99999999889546
0.0662500000000104,-1.3052619209356
0.0675000000000106,2.58819045225796
0.0687500000000107,6.08761429110004
0.0700000000000109,8.66025403848292
0.0712500000000111,9.91444861390485
0.0725000000000113,9.65925826255994
0.0737500000000115,7.93353340213417
0.0750000000000117,4.99999999889063
0.0762500000000119,1.30526192093007
0.0775000000000121,-2.58819045226335
0.0787500000000123,-6.08761429110266
0.0800000000000125,-8.66025403848571
0.0812500000000127,-9.91444861390558
0.0825000000000129,-9.6592582625585
0.0837500000000131,-7.93353340213077
0.0850000000000133,-4.9999999988858
0.0862500000000135,-1.3052619209268
0.0875000000000137,2.58819045226654
0.0887500000000139,6.08761429110709
0.0900000000000141,8.66025403848736
0.0912500000000143,9.91444861390631
0.0925000000000145,9.65925826255705
0.0937500000000147,7.93353340212738
0.0950000000000149,4.99999999888294
0.096250000000015,1.30526192092127
0.0975000000000152,-2.58819045227192
0.0987500000000154,-6.08761429111151
0.100000000000016,-8.66025403849015
0.101250000000016,-9.91444861390703
0.102500000000016,-9.65925826255561
0.103750000000016,-7.93353340212398
0.105000000000016,-4.99999999888008
0.106250000000017,-1.30526192091574
0.107500000000017,2.58819045227731
0.108750000000017,6.08761429111594
0.110000000000017,8.66025403849294
0.111250000000017,9.91444861390746
0.112500000000018,9.65925826255475
0.113750000000018,7.93353340212197
0.115000000000018,4.99999999887525
0.116250000000018,1.30526192091247
0.117500000000018,-2.5881904522827
0.118750000000019,-6.08761429112036
0.120000000000019,-8.66025403849572
0.121250000000019,-9.91444861390819
0.122500000000019,-9.65925826255331
0.123750000000019,-7.93353340211858
0.12500000000002,-4.99999999887042
0.12625000000002,-1.30526192090694
0.12750000000002,2.58819045228589
0.12875000000002,6.08761429112478
0.13000000000002,8.66025403849738
0.131250000000021,9.91444861390862
0.132500000000021,9.65925826255246
0.133750000000021,7.93353340211518
0.135000000000021,4.99999999886559
0.136250000000021,1.30526192090141
0.137500000000021,-2.58819045229127
0.138750000000022,-6.0876142911274
0.140000000000022,-8.66025403850016
0.141250000000022,-9.91444861390935
0.142500000000022,-9.65925826255101
0.143750000000022,-7.93353340211179
0.145000000000023,-4.99999999886076
0.146250000000023,-1.30526192089588
0.147500000000023,2.58819045229446
0.148750000000023,6.08761429113002
0.150000000000023,8.66025403850295
0.151250000000024,9.91444861391008
0.152500000000024,9.65925826254957
0.153750000000024,7.93353340210978
0.155000000000024,4.9999999988579
0.156250000000024,1.30526192089261
0.157500000000025,-2.58819045229985
0.158750000000025,-6.08761429113445
0.160000000000025,-8.66025403850574
0.161250000000025,-9.91444861391081
0.162500000000025,-9.65925826254813
0.163750000000026,-7.93353340210638
0.165000000000026,-4.99999999885504
0.166250000000026,-1.30526192088708
0.167500000000025,2.58819045230304
0.168750000000024,6.08761429113346
0.170000000000023,8.66025403850171
0.171250000000021,9.91444861390946
0.17250000000002,9.65925826255198
0.173750000000019,7.93353340211822
0.175000000000018,4.99999999887187
0.176250000000017,1.30526192091311
0.177500000000016,-2.58819045227548
0.178750000000015,-6.08761429111083
0.180000000000013,-8.66025403848744
0.181250000000012,-9.91444861390573
0.182500000000011,-9.65925826255937
0.18375000000001,-7.93353340213558
0.185000000000009,-4.99999999889658
0.186250000000008,-1.30526192094139
0.187500000000007,2.58819045224573
0.188750000000006,6.08761429108819
0.190000000000004,8.66025403847318
0.191250000000003,9.91444861390201
0.192500000000002,9.65925826256675
0.193750000000001,7.93353340215295
0.195,4.99999999892129
0.196249999999999,1.30526192096968
0.197499999999998,-2.58819045221817
0.198749999999996,-6.08761429106556
0.199999999999995,-8.66025403845891
0.201249999999994,-9.91444861389799
0.202499999999993,-9.65925826257413
0.203749999999992,-7.93353340217032
0.204999999999991,-4.99999999894599
0.20624999999999,-1.30526192099797
0.207499999999988,2.58819045219062
0.208749999999987,6.08761429104293
0.209999999999986,8.66025403844465
0.211249999999985,9.91444861389427
0.212499999999984,9.65925826258152
0.213749999999983,7.93353340218769
0.214999999999982,4.99999999897267
0.216249999999981,1.30526192102625
0.217499999999979,-2.58819045216306
0.218749999999978,-6.08761429102029
0.219999999999977,-8.66025403843038
0.221249999999976,-9.91444861389054
0.222499999999975,-9.6592582625889
0.223749999999974,-7.93353340220505
0.224999999999973,-4.99999999899738
0.226249999999971,-1.30526192105454
0.22749999999997,2.5881904521355
0.228749999999969,6.08761429099766
0.229999999999968,8.66025403841612
0.231249999999967,9.91444861388682
0.232499999999966,9.65925826259628
0.233749999999965,7.93353340222242
0.234999999999963,4.99999999902208
0.236249999999962,1.30526192108282
0.237499999999961,-2.58819045210794
0.23874999999996,-6.08761429097502
0.239999999999959,-8.66025403840185
0.241249999999958,-9.91444861388309
0.242499999999957,-9.65925826260367
0.243749999999956,-7.93353340223979
0.244999999999954,-4.99999999904679
0.246249999999953,-1.30526192111111
0.247499999999952,2.58819045208039
0.248749999999951,6.08761429095239
0.24999999999995,8.66025403838759
0.251249999999949,9.91444861387937
0.252499999999948,9.65925826261105
0.253749999999946,7.93353340225716
0.254999999999945,4.9999999990715
0.256249999999944,1.30526192113939
0.257499999999943,-2.58819045205502
0.258749999999942,-6.08761429092976
0.259999999999941,-8.66025403837332
0.26124999999994,-9.91444861387565
0.262499999999938,-9.65925826261844
0.263749999999937,-7.93353340227452
0.264999999999936,-4.99999999909621
0.266249999999935,-1.30526192116768
0.267499999999934,2.58819045202747
0.268749999999933,6.08761429090712
0.269999999999932,8.66025403835906
0.27124999999993,9.91444861387192
0.272499999999929,9.65925826262582
0.273749999999928,7.93353340229189
0.274999999999927,4.99999999912091
0.276249999999926,1.30526192119596
0.277499999999925,-2.58819045199991
0.278749999999924,-6.08761429088449
0.279999999999923,-8.66025403834479
0.281249999999921,-9.9144486138682
0.28249999999992,-9.65925826263321
0.283749999999919,-7.93353340230926
0.284999999999918,-4.99999999914562
0.286249999999917,-1.30526192122425
0.287499999999916,2.58819045197235
0.288749999999915,6.08761429086005
0.289999999999913,8.66025403833053
0.291249999999912,9.91444861386447
0.292499999999911,9.65925826264059
0.29374999999991,7.93353340232663
0.294999999999909,4.99999999917033
0.296249999999908,1.30526192125253
0.297499999999907,-2.5881904519448
0.298749999999905,-6.08761429083742
0.299999999999904,-8.66025403831627
0.301249999999903,-9.91444861386075
0.302499999999902,-9.65925826264856
0.303749999999901,-7.933533402344
0.3049999999999,-4.99999999919504
0.306249999999899,-1.30526192128082
0.307499999999898,2.58819045191724
0.308749999999896,6.08761429081478
0.309999999999895,8.660254038302
0.311249999999894,9.91444861385703
0.312499999999893,9.65925826265594
0.313749999999892,7.93353340236136
0.314999999999891,4.99999999921974
0.31624999999989,1.30526192131136
0.317499999999888,-2.58819045188968
0.318749999999887,-6.08761429079215
0.319999999999886,-8.66025403828774
0.321249999999885,-9.9144486138533
0.322499999999884,-9.65925826266333
0.323749999999883,-7.93353340237873
0.324999999999882,-4.99999999924445
0.32624999999988,-1.30526192133964
0.327499999999879,2.58819045186212
0.328749999999878,6.08761429076951
0.329999999999877,8.66025403827347
0.331249999999876,9.91444861384958
0.332499999999875,9.65925826267071
0.333749999999874,7.9335334023961
0.334999999999873,4.99999999926916
0.336249999999871,1.30526192136793
0.33749999999987,-2.58819045183457
0.338749999999869,-6.08761429074868
0.339999999999868,-8.66025403825921
0.341249999999867,-9.91444861384585
0.342499999999866,-9.6592582626781
0.343749999999865,-7.93353340241347
0.344999999999863,-4.99999999929386
0.346249999999862,-1.30526192139622
0.347499999999861,2.58819045180701
0.34874999999986,6.08761429072605
0.349999999999859,8.66025403824494
0.351249999999858,9.91444861384213
0.352499999999857,9.65925826268548
0.353749999999855,7.93353340243083
0.354999999999854,4.99999999931857
0.356249999999853,1.3052619214245
0.357499999999852,-2.58819045177945
0.358749999999851,-6.08761429070342
0.35999999999985,-8.66025403823068
0.361249999999849,-9.91444861383841
0.362499999999848,-9.65925826269286
0.363749999999846,-7.9335334024482
0.364999999999845,-4.99999999934328
0.366249999999844,-1.30526192145279
0.367499999999843,2.58819045175189
0.368749999999842,6.08761429068078
0.369999999999841,8.66025403821641
0.37124999999984,9.91444861383468
0.372499999999838,9.65925826270025
0.373749999999837,7.93353340246557
0.374999999999836,4.99999999936799
0.376249999999835,1.30526192148107
0.377499999999834,-2.58819045172434
0.378749999999833,-6.08761429065815
0.379999999999832,-8.66025403820215
0.38124999999983,-9.91444861383096
0.382499999999829,-9.65925826270763
0.383749999999828,-7.93353340248294
0.384999999999827,-4.99999999939269
0.386249999999826,-1.30526192150936
0.387499999999825,2.58819045169678
0.388749999999824,6.08761429063551
0.389999999999822,8.66025403818788
0.391249999999821,9.91444861382723
0.39249999999982,9.65925826271502
0.393749999999819,7.9335334025003
0.394999999999818,4.9999999994174
0.396249999999817,1.30526192153764
0.397499999999816,-2.58819045166922
0.398749999999815,-6.08761429061288
0.399999999999813,-8.66025403817362
0.401249999999812,-9.91444861382351
0.402499999999811,-9.6592582627224
0.40374999999981,-7.93353340251767
0.404999999999809,-4.99999999944211
0.406249999999808,-1.30526192156593
0.407499999999807,2.58819045164166
0.408749999999805,6.08761429059025
0.409999999999804,8.66025403815822
0.411249999999803,9.91444861381979
0.412499999999802,9.65925826272978
0.413749999999801,7.93353340253504
0.4149999999998,4.99999999946682
0.416249999999799,1.30526192159421
0.417499999999797,-2.58819045161411
0.418749999999796,-6.08761429056761
0.419999999999795,-8.66025403814509
0.421249999999794,-9.91444861381606
0.422499999999793,-9.65925826273717
0.423749999999792,-7.93353340255379
0.424999999999791,-4.99999999949152
0.42624999999979,-1.3052619216225
0.427499999999788,2.58819045158655
0.428749999999787,6.08761429054498
0.429999999999786,8.66025403813082
0.431249999999785,9.91444861381234
0.432499999999784,9.65925826274455
0.433749999999783,7.93353340257116
0.434999999999782,4.99999999951623
0.43624999999978,1.30526192165078
0.437499999999779,-2.5881904515568
0.438749999999778,-6.08761429052234
0.439999999999777,-8.66025403811656
0.441249999999776,-9.91444861380861
0.442499999999775,-9.65925826275194
0.443749999999774,-7.93353340258853
0.444999999999772,-4.99999999954094
0.446249999999771,-1.30526192167907
0.44749999999977,2.58819045152924
0.448749999999769,6.08761429049971
0.449999999999768,8.66025403810229
0.451249999999767,9.91444861380489
0.452499999999766,9.65925826275932
0.453749999999765,7.93353340260589
0.454999999999763,4.99999999956564
0.456249999999762,1.30526192170736
0.457499999999761,-2.58819045150168
0.45874999999976,-6.08761429047708
0.459999999999759,-8.66025403808803
0.461249999999758,-9.91444861380117
0.462499999999757,-9.6592582627667
0.463749999999755,-7.93353340262326
0.464999999999754,-4.99999999959035
0.466249999999753,-1.30526192173564
0.467499999999752,2.58819045147412
0.468749999999751,6.08761429045444
0.46999999999975,8.66025403807376
0.471249999999749,9.91444861379744
0.472499999999747,9.65925826277409
0.473749999999746,7.93353340264063
0.474999999999745,4.99999999961506
0.476249999999744,1.30526192176393
0.477499999999743,-2.58819045144657
0.478749999999742,-6.08761429043181
0.479999999999741,-8.6602540380595
0.48124999999974,-9.91444861379372
0.482499999999738,-9.65925826278147
0.483749999999737,-7.933533402658
0.484999999999736,-4.99999999963977
0.486249999999735,-1.30526192179221
